survey_year,duration,event,female,age,age_group,education,race_eth,married,industry,great_recession,weight
2004,1,0,0,54,50-59,HS diploma,White non-Hispanic,1,,0,2722.2132
2004,52,1,0,56,50-59,Some college,White non-Hispanic,1,Professional services,0,716.1768
2004,4,1,0,43,40-49,HS diploma,White non-Hispanic,1,Finance/insurance/RE,0,3262.3829
2004,20,1,1,20,20-29,HS diploma,White non-Hispanic,0,Business/repair services,0,3032.6261
2004,4,1,0,55,50-59,Some college,White non-Hispanic,1,Education/health,0,3110.4433
2004,28,1,0,54,50-59,College plus,White non-Hispanic,1,Education/health,0,2724.6017
2004,4,1,1,50,50-59,HS diploma,White non-Hispanic,0,Professional services,0,2340.2829
2004,1,1,1,42,40-49,College plus,White non-Hispanic,0,Education/health,0,5947.2061
2004,1,0,0,39,30-39,College plus,White non-Hispanic,1,Entertainment/hospitality,0,2806.7482
2004,9,1,0,59,50-59,Some college,Hispanic,1,Education/health,0,2521.1462
2004,4,1,1,39,30-39,College plus,Black non-Hispanic,0,Professional services,0,4406.2906
2004,104,1,0,35,30-39,College plus,White non-Hispanic,1,Business/repair services,0,2692.6981
2004,1,0,1,41,40-49,Some college,White non-Hispanic,1,Education/health,0,3961.9331
2004,2,1,0,55,50-59,Some college,White non-Hispanic,1,Professional services,0,2253.6131
2004,2,1,1,54,50-59,Some college,White non-Hispanic,1,Manufacturing,0,3592.1863
2004,1,0,1,62,60+,College plus,White non-Hispanic,0,Education/health,0,2577.4464
2004,2,1,0,27,20-29,College plus,Black non-Hispanic,0,Education/health,0,4373.0254
2004,30,1,1,27,20-29,College plus,White non-Hispanic,0,Professional services,0,1625.937
2004,1,0,1,55,50-59,HS diploma,White non-Hispanic,1,,0,2346.2863
2004,1,0,0,38,30-39,College plus,Asian non-Hispanic,0,Business/repair services,0,1829.8101
2004,52,1,0,65,60+,College plus,Asian non-Hispanic,0,Manufacturing,0,4845.6602
2004,4,1,0,44,40-49,Some college,White non-Hispanic,1,Trade,0,2386.0815
2004,2,1,0,36,30-39,College plus,White non-Hispanic,0,Entertainment/hospitality,0,2526.9711
2004,12,1,0,64,60+,Less than HS,Asian non-Hispanic,0,Manufacturing,0,2489.2902
2004,1,0,0,66,60+,Less than HS,White non-Hispanic,1,,0,852.413
2004,16,1,0,34,30-39,College plus,White non-Hispanic,0,Business/repair services,0,2150.7176
2004,8,1,1,33,30-39,Some college,White non-Hispanic,0,Manufacturing,0,1013.0477
2004,52,1,0,21,20-29,HS diploma,Hispanic,0,Construction,0,4490.1603
2004,104,1,1,25,20-29,College plus,White non-Hispanic,0,Manufacturing,0,2087.7246
2004,1,0,1,67,60+,HS diploma,Asian non-Hispanic,0,,0,719.4999
2004,14,1,1,50,50-59,Some college,White non-Hispanic,0,Education/health,0,321.4787
2004,1,0,0,56,50-59,Less than HS,Hispanic,0,Business/repair services,0,5367.1223
2004,40,1,1,32,30-39,College plus,Asian non-Hispanic,0,Finance/insurance/RE,0,2661.7087
2004,56,1,0,45,40-49,College plus,White non-Hispanic,0,Education/health,0,2385.0064
2004,32,1,1,33,30-39,Some college,Black non-Hispanic,0,Education/health,0,3125.006
2004,1,0,1,50,50-59,Some college,Black non-Hispanic,1,,0,2897.573
2004,3,1,0,38,30-39,HS diploma,Black non-Hispanic,0,Construction,0,3719.4435
2004,9,1,0,49,40-49,College plus,White non-Hispanic,0,Public admin,0,4298.9909
2004,24,1,1,47,40-49,Less than HS,White non-Hispanic,1,Business/repair services,0,4132.2218
2004,104,1,0,37,30-39,College plus,Asian non-Hispanic,0,Professional services,0,3771.9293
2004,10,1,0,53,50-59,Some college,White non-Hispanic,0,Business/repair services,0,2002.1838
2004,2,1,0,25,20-29,Less than HS,White non-Hispanic,0,Construction,0,2561.5661
2004,104,1,1,25,20-29,Some college,White non-Hispanic,0,Education/health,0,4237.8794
2004,1,1,0,32,30-39,HS diploma,Other/multiracial,1,Construction,0,1007.6517
2004,1,0,0,21,20-29,Some college,Hispanic,1,Agriculture/mining,0,4407.7449
2004,26,1,0,53,50-59,Some college,White non-Hispanic,1,Construction,0,2301.2793
2004,104,1,0,40,40-49,College plus,Asian non-Hispanic,1,Professional services,0,5718.8989
2004,104,1,1,33,30-39,HS diploma,Black non-Hispanic,0,Business/repair services,0,4717.2456
2004,2,1,1,24,20-29,Less than HS,White non-Hispanic,0,Business/repair services,0,3443.7159
2004,1,0,1,65,60+,Less than HS,Hispanic,1,,0,4353.9597
2004,56,1,0,54,50-59,HS diploma,Hispanic,1,Business/repair services,0,3694.4308
2004,1,0,1,51,50-59,HS diploma,Hispanic,1,,0,6130.3735
2004,32,1,0,39,30-39,HS diploma,Asian non-Hispanic,1,Business/repair services,0,5886.6489
2004,1,0,1,25,20-29,HS diploma,White non-Hispanic,1,,0,1328.1117
2004,33,1,1,26,20-29,Some college,White non-Hispanic,0,Education/health,0,1990.7103
2004,1,0,1,59,50-59,Some college,White non-Hispanic,0,Public admin,0,855.4664
2004,20,1,0,25,20-29,Some college,White non-Hispanic,0,Education/health,0,1027.2989
2004,4,1,0,22,20-29,Some college,White non-Hispanic,0,Education/health,0,495.6008
2004,52,1,1,41,40-49,HS diploma,Black non-Hispanic,1,,0,3640.5406
2004,8,1,1,26,20-29,College plus,White non-Hispanic,0,Business/repair services,0,658.7279
2004,9,1,1,50,50-59,College plus,White non-Hispanic,0,Education/health,0,2347.6909
2004,3,1,0,31,30-39,Some college,White non-Hispanic,0,Manufacturing,0,360.2987
2004,13,1,1,59,50-59,Some college,White non-Hispanic,0,Education/health,0,2710.5987
2004,16,1,0,33,30-39,College plus,Hispanic,0,Trade,0,5010.5668
2004,23,1,0,35,30-39,College plus,White non-Hispanic,1,Education/health,0,2013.1984
2004,1,1,1,27,20-29,HS diploma,Hispanic,1,Education/health,0,2742.0667
2004,16,1,1,50,50-59,College plus,White non-Hispanic,1,Finance/insurance/RE,0,2548.6315
2004,12,1,1,58,50-59,College plus,White non-Hispanic,1,Professional services,0,1078.5944
2004,8,1,0,40,40-49,HS diploma,Black non-Hispanic,1,Trade,0,3205.5337
2004,104,1,1,48,40-49,College plus,White non-Hispanic,1,Professional services,0,2704.6628
2004,1,0,0,47,40-49,Some college,White non-Hispanic,1,Manufacturing,0,2429.5926
2004,1,1,0,25,20-29,Some college,White non-Hispanic,0,Professional services,0,1813.0784
2004,2,1,0,42,40-49,Less than HS,White non-Hispanic,0,Agriculture/mining,0,1095.4774
2004,2,1,0,23,20-29,Less than HS,Hispanic,0,Construction,0,1329.1073
2004,26,1,0,55,50-59,Some college,White non-Hispanic,1,Business/repair services,0,645.6309
2004,104,1,0,38,30-39,Less than HS,Hispanic,1,,0,2219.2384
2004,1,0,1,33,30-39,Less than HS,Hispanic,1,Manufacturing,0,4748.4624
2004,12,1,1,41,40-49,Some college,White non-Hispanic,1,Education/health,0,1966.8014
2004,1,0,0,33,30-39,Some college,Other/multiracial,1,Business/repair services,0,2544.9986
2004,2,1,0,28,20-29,Some college,White non-Hispanic,0,Business/repair services,0,2289.8482
2004,8,1,1,50,50-59,Less than HS,Hispanic,1,Manufacturing,0,2799.7553
2004,1,0,0,33,30-39,College plus,White non-Hispanic,0,Manufacturing,0,2846.9543
2004,1,1,0,26,20-29,Some college,White non-Hispanic,0,Education/health,0,2679.2634
2004,104,1,1,25,20-29,Some college,Hispanic,1,Entertainment/hospitality,0,5148.7936
2004,1,0,0,38,30-39,Some college,White non-Hispanic,0,Manufacturing,0,1726.5923
2004,24,1,1,33,30-39,HS diploma,White non-Hispanic,0,Finance/insurance/RE,0,2488.8288
2004,10,1,1,32,30-39,Some college,White non-Hispanic,0,Entertainment/hospitality,0,2472.0259
2004,62,1,0,57,50-59,HS diploma,White non-Hispanic,0,Manufacturing,0,2550.3748
2004,28,1,0,34,30-39,HS diploma,White non-Hispanic,0,Manufacturing,0,3139.2997
2004,104,1,0,27,20-29,Less than HS,Other/multiracial,0,Education/health,0,1471.8558
2004,16,1,0,24,20-29,Some college,White non-Hispanic,0,Trade,0,2144.82
2004,1,0,1,35,30-39,College plus,White non-Hispanic,1,,0,1819.6951
2004,12,1,0,53,50-59,College plus,Asian non-Hispanic,1,Manufacturing,0,2746.7856
2004,16,1,1,25,20-29,Some college,Black non-Hispanic,1,Public admin,0,1385.4185
2004,3,1,1,21,20-29,Some college,White non-Hispanic,0,Professional services,0,4574.5899
2004,52,1,1,47,40-49,Less than HS,Black non-Hispanic,0,Manufacturing,0,2436.4174
2004,8,1,1,46,40-49,HS diploma,White non-Hispanic,0,Education/health,0,1960.4317
2004,78,1,0,46,40-49,College plus,White non-Hispanic,1,,0,1184.417
2004,3,1,0,41,40-49,College plus,White non-Hispanic,1,Entertainment/hospitality,0,4492.6365
2004,24,1,1,42,40-49,College plus,White non-Hispanic,1,Education/health,0,2899.732
2004,2,1,1,33,30-39,Some college,White non-Hispanic,1,Education/health,0,3231.3428
2004,20,1,0,44,40-49,HS diploma,White non-Hispanic,1,Construction,0,5369.7822
2004,104,1,1,42,40-49,HS diploma,Black non-Hispanic,0,Finance/insurance/RE,0,3865.4713
2004,8,1,0,31,30-39,HS diploma,White non-Hispanic,1,Construction,0,547.7629
2004,104,1,0,25,20-29,Some college,Black non-Hispanic,0,Education/health,0,6258.4139
2004,26,1,0,26,20-29,Some college,White non-Hispanic,1,Public admin,0,1131.7668
2004,1,0,1,39,30-39,HS diploma,White non-Hispanic,1,Professional services,0,3612.7223
2004,1,0,1,51,50-59,HS diploma,Black non-Hispanic,1,Manufacturing,0,3313.0837
2004,32,1,1,51,50-59,HS diploma,White non-Hispanic,1,Manufacturing,0,2205.412
2004,104,1,1,35,30-39,College plus,Black non-Hispanic,0,Education/health,0,3465.5942
2004,1,0,0,26,20-29,HS diploma,Hispanic,0,Business/repair services,0,3240.1313
2004,8,1,1,22,20-29,Some college,White non-Hispanic,0,Entertainment/hospitality,0,2608.7683
2004,2,1,1,28,20-29,College plus,White non-Hispanic,0,Education/health,0,581.5569
2004,104,1,1,35,30-39,College plus,White non-Hispanic,0,Trade,0,2856.7396
2004,4,1,0,45,40-49,College plus,White non-Hispanic,0,Trade,0,3388.6955
2004,12,1,1,22,20-29,HS diploma,White non-Hispanic,1,,0,3620.2163
2004,104,1,0,33,30-39,Some college,Black non-Hispanic,0,Professional services,0,628.8015
2004,10,1,0,43,40-49,HS diploma,Black non-Hispanic,0,Professional services,0,4447.5717
2004,8,1,0,33,30-39,Some college,White non-Hispanic,1,Trade,0,3762.2486
2004,3,1,1,36,30-39,Less than HS,Black non-Hispanic,1,Education/health,0,6279.0871
2004,8,1,1,25,20-29,Some college,White non-Hispanic,0,Business/repair services,0,2578.5026
2004,104,1,1,28,20-29,College plus,White non-Hispanic,1,Manufacturing,0,3288.5407
2004,104,1,1,44,40-49,Some college,White non-Hispanic,0,Business/repair services,0,5523.6873
2004,10,1,0,28,20-29,Some college,White non-Hispanic,1,Construction,0,709.1171
2004,24,1,1,49,40-49,College plus,White non-Hispanic,0,Education/health,0,2368.21
2004,5,1,0,46,40-49,Some college,Black non-Hispanic,0,Professional services,0,433.1127
2004,1,0,1,61,60+,Some college,White non-Hispanic,1,Business/repair services,0,2445.9277
2004,30,1,0,34,30-39,College plus,Hispanic,0,Business/repair services,0,3680.4197
2004,1,0,0,46,40-49,College plus,White non-Hispanic,1,Professional services,0,600.4243
2004,9,1,1,29,20-29,Some college,White non-Hispanic,0,Public admin,0,3904.8355
2004,6,1,1,24,20-29,Some college,Black non-Hispanic,0,Professional services,0,4960.9469
2004,8,1,0,28,20-29,College plus,Black non-Hispanic,0,Business/repair services,0,3662.7005
2004,104,1,1,47,40-49,HS diploma,Black non-Hispanic,0,Business/repair services,0,439.7766
2004,8,1,1,31,30-39,HS diploma,Black non-Hispanic,0,Entertainment/hospitality,0,547.9314
2004,8,1,0,32,30-39,Some college,White non-Hispanic,1,Agriculture/mining,0,3090.1657
2004,52,1,1,35,30-39,College plus,Other/multiracial,0,Business/repair services,0,2640.766
2004,52,1,0,37,30-39,College plus,White non-Hispanic,0,Business/repair services,0,2428.4214
2004,2,1,0,45,40-49,HS diploma,Black non-Hispanic,1,Professional services,0,3976.6011
2004,34,1,1,42,40-49,HS diploma,Black non-Hispanic,0,Professional services,0,3488.5562
2004,1,0,0,50,50-59,Less than HS,White non-Hispanic,0,Professional services,0,2087.2536
2004,14,1,0,28,20-29,HS diploma,White non-Hispanic,0,Business/repair services,0,3047.9361
2004,26,1,0,58,50-59,College plus,White non-Hispanic,1,Professional services,0,3300.9355
2004,1,1,0,48,40-49,College plus,White non-Hispanic,1,Professional services,0,4444.6404
2004,2,1,1,20,20-29,HS diploma,White non-Hispanic,0,Business/repair services,0,3277.3625
2004,1,1,1,26,20-29,College plus,White non-Hispanic,1,Education/health,0,2827.5702
2004,52,1,0,33,30-39,College plus,White non-Hispanic,1,Professional services,0,3868.6389
2004,4,1,1,33,30-39,College plus,White non-Hispanic,1,Business/repair services,0,3372.7273
2004,8,1,0,28,20-29,Some college,White non-Hispanic,0,Education/health,0,634.9594
2004,1,0,0,26,20-29,HS diploma,White non-Hispanic,0,Construction,0,2424.8417
2004,52,1,1,34,30-39,College plus,White non-Hispanic,1,Professional services,0,4361.0544
2004,104,1,0,32,30-39,College plus,White non-Hispanic,1,Finance/insurance/RE,0,2365.3762
2004,1,0,0,56,50-59,College plus,White non-Hispanic,0,Trade,0,2948.1546
2004,45,1,1,38,30-39,HS diploma,Hispanic,0,Entertainment/hospitality,0,2162.3519
2004,1,1,0,26,20-29,Some college,Other/multiracial,1,,0,2393.9306
2004,1,1,1,24,20-29,HS diploma,Other/multiracial,1,,0,3354.1237
2004,104,1,1,34,30-39,Less than HS,Hispanic,0,,0,3514.891
2004,8,1,1,43,40-49,HS diploma,Asian non-Hispanic,1,Education/health,0,3364.7777
2004,3,1,1,31,30-39,College plus,Hispanic,0,Education/health,0,3057.1261
2004,8,1,0,34,30-39,Some college,Hispanic,1,Construction,0,5119.0214
2004,1,1,1,23,20-29,HS diploma,White non-Hispanic,0,Business/repair services,0,2350.7196
2004,1,1,0,43,40-49,HS diploma,Asian non-Hispanic,1,Construction,0,682.0082
2004,4,1,0,32,30-39,Less than HS,Hispanic,0,Manufacturing,0,5986.3018
2004,1,0,0,49,40-49,Some college,Asian non-Hispanic,1,Manufacturing,0,4975.5744
2004,78,1,1,38,30-39,HS diploma,Asian non-Hispanic,1,Manufacturing,0,6500.4532
2004,1,0,0,57,50-59,HS diploma,White non-Hispanic,1,Manufacturing,0,1989.1171
2004,16,1,1,24,20-29,Some college,Asian non-Hispanic,0,Trade,0,891.6017
2004,1,0,0,33,30-39,HS diploma,Other/multiracial,0,,0,571.3649
2004,2,1,0,29,20-29,HS diploma,Other/multiracial,0,Professional services,0,2068.7987
2004,104,1,0,32,30-39,Less than HS,White non-Hispanic,1,Construction,0,1151.6202
2004,21,1,0,51,50-59,College plus,Black non-Hispanic,1,Business/repair services,0,4797.6038
2004,3,1,0,33,30-39,Less than HS,White non-Hispanic,1,Education/health,0,1288.478
2004,8,1,0,25,20-29,HS diploma,White non-Hispanic,1,Professional services,0,2667.7068
2004,1,0,0,28,20-29,HS diploma,White non-Hispanic,0,Professional services,0,4372.8617
2004,24,1,1,63,60+,HS diploma,White non-Hispanic,0,Finance/insurance/RE,0,4500.8984
2004,16,1,1,33,30-39,HS diploma,White non-Hispanic,0,Entertainment/hospitality,0,963.2408
2004,52,1,0,51,50-59,College plus,White non-Hispanic,1,Education/health,0,3409.9735
2004,1,0,0,56,50-59,Some college,White non-Hispanic,0,Manufacturing,0,2727.1232
2004,4,1,0,24,20-29,HS diploma,Hispanic,0,Business/repair services,0,3392.7274
2004,104,1,1,40,40-49,Some college,Black non-Hispanic,0,Education/health,0,2590.1417
2004,1,0,0,25,20-29,Some college,White non-Hispanic,0,Construction,0,2445.5518
2004,18,1,1,47,40-49,Less than HS,Black non-Hispanic,1,Manufacturing,0,4092.1945
2004,1,0,0,35,30-39,College plus,White non-Hispanic,0,Entertainment/hospitality,0,3505.6891
2004,8,1,0,56,50-59,HS diploma,White non-Hispanic,1,Manufacturing,0,2551.6202
2004,2,1,0,46,40-49,HS diploma,White non-Hispanic,1,Construction,0,2944.8436
2004,24,1,1,58,50-59,HS diploma,White non-Hispanic,0,Education/health,0,2061.1249
2004,36,1,1,48,40-49,College plus,White non-Hispanic,1,Business/repair services,0,2797.477
2004,1,0,1,30,30-39,Less than HS,Hispanic,0,,0,5342.593
2004,12,1,0,29,20-29,Less than HS,Hispanic,0,Agriculture/mining,0,6055.631
2004,1,0,0,30,30-39,HS diploma,Hispanic,1,,0,2617.1475
2004,1,0,0,40,40-49,HS diploma,White non-Hispanic,1,Construction,0,2396.9522
2004,1,1,1,34,30-39,College plus,White non-Hispanic,1,Business/repair services,0,2393.9813
2004,1,1,0,22,20-29,Less than HS,White non-Hispanic,1,,0,932.9138
2004,1,0,1,55,50-59,College plus,White non-Hispanic,0,Construction,0,1838.8117
2004,33,1,0,45,40-49,HS diploma,White non-Hispanic,0,Manufacturing,0,2534.539
2004,3,1,0,34,30-39,College plus,White non-Hispanic,1,Education/health,0,1765.2023
2004,104,1,1,31,30-39,College plus,White non-Hispanic,1,Professional services,0,2711.5574
2004,104,1,0,36,30-39,HS diploma,Other/multiracial,0,Construction,0,303.7105
2004,15,1,0,37,30-39,College plus,White non-Hispanic,1,Education/health,0,2001.8468
2004,1,0,1,58,50-59,College plus,White non-Hispanic,1,,0,225.4489
2004,104,1,1,54,50-59,College plus,Other/multiracial,0,Professional services,0,657.4164
2004,1,0,0,35,30-39,Some college,Hispanic,0,Professional services,0,3037.8633
2004,9,1,1,42,40-49,HS diploma,White non-Hispanic,1,Education/health,0,897.2039
2004,8,1,1,39,30-39,Some college,Other/multiracial,0,Education/health,0,859.7303
2004,12,1,0,24,20-29,Less than HS,Hispanic,0,Agriculture/mining,0,1414.5655
2004,1,0,1,51,50-59,College plus,White non-Hispanic,0,,0,1106.3052
2004,5,1,1,24,20-29,College plus,White non-Hispanic,0,Entertainment/hospitality,0,526.3498
2004,104,1,0,36,30-39,HS diploma,Hispanic,1,Education/health,0,4977.1987
2004,3,1,1,35,30-39,HS diploma,Hispanic,0,Professional services,0,3896.47
2004,52,1,1,43,40-49,HS diploma,White non-Hispanic,1,Business/repair services,0,1773.4044
2004,60,1,0,46,40-49,College plus,White non-Hispanic,1,Business/repair services,0,3100.8817
2004,52,1,0,30,30-39,Some college,White non-Hispanic,0,Professional services,0,2106.548
2004,2,1,1,37,30-39,Some college,Asian non-Hispanic,1,Professional services,0,2190.9453
2004,4,1,1,39,30-39,College plus,White non-Hispanic,1,Education/health,0,436.798
2004,24,1,0,34,30-39,HS diploma,White non-Hispanic,1,Construction,0,1340.0171
2004,1,0,1,30,30-39,College plus,White non-Hispanic,1,Professional services,0,2513.0573
2004,12,1,0,33,30-39,College plus,Black non-Hispanic,1,Education/health,0,3792.2463
2004,8,1,1,33,30-39,Some college,White non-Hispanic,1,Education/health,0,2281.2499
2004,1,0,1,31,30-39,Some college,White non-Hispanic,1,,0,4241.4946
2004,1,0,0,38,30-39,College plus,Black non-Hispanic,0,Manufacturing,0,4049.2727
2004,2,1,0,25,20-29,Less than HS,Hispanic,1,Construction,0,1157.6975
2004,1,1,0,22,20-29,Less than HS,Hispanic,0,Construction,0,1031.9922
2004,2,1,0,41,40-49,HS diploma,Hispanic,1,Business/repair services,0,1139.0563
2004,2,1,1,29,20-29,College plus,White non-Hispanic,0,Entertainment/hospitality,0,3146.1402
2004,2,1,0,29,20-29,HS diploma,White non-Hispanic,0,Professional services,0,382.2888
2004,1,0,0,35,30-39,Some college,Hispanic,1,Trade,0,3428.1532
2004,36,1,1,52,50-59,HS diploma,Black non-Hispanic,1,Education/health,0,2564.398
2004,104,1,1,40,40-49,College plus,White non-Hispanic,1,Manufacturing,0,1978.5213
2004,1,0,1,56,50-59,HS diploma,White non-Hispanic,0,Professional services,0,2567.9049
2004,45,1,0,26,20-29,HS diploma,White non-Hispanic,1,Business/repair services,0,391.6684
2004,10,1,0,43,40-49,College plus,Hispanic,0,Education/health,0,4048.6275
2004,7,1,1,51,50-59,Some college,White non-Hispanic,0,Construction,0,2978.3391
2004,12,1,0,27,20-29,College plus,Black non-Hispanic,1,,0,2313.695
2004,2,1,1,38,30-39,HS diploma,White non-Hispanic,0,Finance/insurance/RE,0,2129.3185
2004,52,1,1,25,20-29,Some college,White non-Hispanic,0,Education/health,0,2578.5026
2004,24,1,0,31,30-39,Some college,Black non-Hispanic,0,Professional services,0,5665.9994
2004,1,0,1,54,50-59,Some college,Asian non-Hispanic,1,Manufacturing,0,5953.9639
2004,1,0,1,39,30-39,Some college,White non-Hispanic,1,,0,3328.9054
2004,52,1,1,27,20-29,College plus,Asian non-Hispanic,0,Education/health,0,4686.6269
2004,104,1,0,40,40-49,HS diploma,Asian non-Hispanic,0,Professional services,0,921.271
2004,1,1,0,44,40-49,Less than HS,Other/multiracial,0,Construction,0,2734.0579
2004,4,1,0,24,20-29,Less than HS,Hispanic,0,Professional services,0,2790.5689
